complaint_id,actual_withdrawal_id,actual_h3_cell,actual_atm_id,actual_withdrawal_timestamp,actual_withdrawal_amount,time_to_cashout_seconds,cashout_occurred
CMP00000198,WDR00000246,883da1aae5fffff,ATM001789,2024-12-17T22:02:53,1965.06,1854.0,True
CMP00000198,WDR00000247,883da110dbfffff,ATM001157,2024-12-17T22:22:26,4031.9,3027.0,True
CMP00000199,WDR00000248,8861892e9bfffff,ATM001095,2024-10-31T17:36:05,580495.54,3216.0,True
CMP00000200,WDR00000249,8860953aebfffff,ATM001644,2024-04-16T15:10:13,2321.69,13917.0,True
CMP00000201,WDR00000250,8842eed161fffff,ATM001714,2024-01-29T21:52:04,2504.35,7276.0,True
CMP00000201,WDR00000251,8842eed161fffff,ATM001714,2024-01-29T22:07:40,12538.02,8212.0,True
CMP00000202,WDR00000252,886032c699fffff,ATM001893,2024-04-16T22:29:46,15874.93,3164.0,True
CMP00000203,WDR00000253,883d8cb9b9fffff,ATM001540,2024-01-03T22:58:26,336547.89,7547.0,True
CMP00000204,,,,,,,False
CMP00000205,WDR00000254,8842d9aa2bfffff,ATM001589,2024-11-20T18:58:10,18766.45,13367.0,True
CMP00000206,WDR00000255,883da18c41fffff,ATM000354,2024-06-11T15:58:21,258033.5,2341.0,True
CMP00000207,WDR00000256,8860b00067fffff,ATM001588,2024-06-14T19:26:36,312369.18,2911.0,True
CMP00000208,WDR00000257,8860b410bbfffff,ATM001609,2024-12-06T00:19:36,4808.6,8853.0,True
CMP00000209,WDR00000258,88424b8dd1fffff,ATM001830,2024-02-13T17:56:28,3657.17,3078.0,True
CMP00000210,WDR00000259,883c968d5dfffff,ATM001519,2024-10-23T14:10:47,150.97,8983.0,True
CMP00000210,WDR00000260,883c969a5bfffff,ATM001855,2024-10-23T14:16:19,2978.29,9315.0,True
CMP00000211,WDR00000261,8842dd0b21fffff,ATM001558,2024-12-29T13:59:51,7702.81,3394.0,True
CMP00000212,WDR00000262,883da1c517fffff,ATM001860,2024-09-29T06:11:18,45649.31,1903.0,True
CMP00000212,WDR00000263,883da1140dfffff,ATM001001,2024-09-29T06:39:47,14199.91,3612.0,True
CMP00000213,WDR00000264,883da11425fffff,ATM000791,2024-07-19T07:51:47,6203.63,11438.0,True
CMP00000214,WDR00000265,883da1000dfffff,ATM001845,2024-01-30T09:11:37,48184.74,1170.0,True
CMP00000215,WDR00000266,8860b46c65fffff,ATM001573,2024-10-25T17:51:33,79672.08,916.0,True
CMP00000216,WDR00000267,883cab101dfffff,ATM001775,2024-04-21T20:58:05,205796.88,1728.0,True
CMP00000217,WDR00000268,88619a6d27fffff,ATM001601,2024-12-01T08:41:18,26345.35,3473.0,True
CMP00000218,,,,,,,False
CMP00000219,,,,,,,False
CMP00000220,WDR00000269,883d8a7351fffff,ATM001833,2024-11-07T08:56:57,882.33,3163.0,True
CMP00000221,WDR00000270,883d998e07fffff,ATM001699,2024-06-23T16:39:45,42332.99,2441.0,True
CMP00000222,WDR00000271,8861194035fffff,ATM001407,2024-04-26T20:55:31,2139.1,2037.0,True
CMP00000223,WDR00000272,8842cea12bfffff,ATM000422,2024-01-14T13:41:16,16289.69,2386.0,True
CMP00000224,WDR00000273,8842c565b7fffff,ATM001989,2024-05-04T23:30:59,12011.06,5282.0,True
CMP00000224,WDR00000274,8842cea12bfffff,ATM000422,2024-05-04T23:47:07,5216.21,6250.0,True
CMP00000225,WDR00000275,8860b1823bfffff,ATM000565,2024-08-13T10:27:44,14654.61,3387.0,True
CMP00000226,WDR00000276,883c328f19fffff,ATM001557,2024-08-06T02:13:09,3147.4,9232.0,True
CMP00000227,WDR00000277,8860808c6dfffff,ATM001501,2024-01-15T18:27:59,451889.89,1851.0,True
CMP00000227,WDR00000278,886080392bfffff,ATM001916,2024-01-15T18:45:54,67822.37,2926.0,True
CMP00000227,WDR00000279,883da1ab09fffff,ATM001695,2024-01-15T18:58:07,219029.88,3659.0,True
CMP00000227,WDR00000280,883da1143dfffff,ATM001366,2024-01-15T19:09:31,319827.77,4343.0,True
CMP00000228,WDR00000281,8860b32439fffff,ATM001442,2024-10-31T22:23:49,68513.99,9489.0,True
CMP00000229,WDR00000282,886030d54dfffff,ATM001559,2024-03-19T19:52:09,2669.4,4391.0,True
CMP00000230,WDR00000283,883c22c0a1fffff,ATM001430,2024-04-28T18:31:59,2793.08,3860.0,True
CMP00000230,WDR00000284,883c22c0a1fffff,ATM001430,2024-04-28T18:44:07,377.43,4588.0,True
CMP00000231,WDR00000285,8860b335b1fffff,ATM001986,2024-05-27T15:15:50,6338.24,3399.0,True
CMP00000232,WDR00000286,8842f3a19bfffff,ATM001550,2024-03-13T18:19:56,1925.11,6964.0,True
CMP00000232,WDR00000287,8842f3a19bfffff,ATM001550,2024-03-13T18:45:08,2410.67,8476.0,True
CMP00000233,WDR00000288,8861892593fffff,ATM000872,2024-12-02T22:37:47,9064.52,5352.0,True
CMP00000233,WDR00000289,88618925e3fffff,ATM000185,2024-12-02T22:58:59,8291.38,6624.0,True
CMP00000234,,,,,,,False
CMP00000235,WDR00000290,8860adb98dfffff,ATM001921,2024-04-30T16:48:06,30306.03,2240.0,True
CMP00000236,WDR00000291,8861892e25fffff,ATM000387,2024-03-19T15:10:28,4425.82,1852.0,True
CMP00000237,,,,,,,False
CMP00000238,WDR00000292,88608a4e05fffff,ATM001417,2024-08-15T10:20:13,168748.86,643.0,True
CMP00000239,WDR00000293,8860347953fffff,ATM001586,2024-10-09T07:43:43,93798.15,1897.0,True
CMP00000240,WDR00000294,883cf1d439fffff,ATM001694,2024-12-17T14:31:38,7332.03,1026.0,True
CMP00000241,WDR00000295,883db609d7fffff,ATM001755,2024-02-19T22:20:57,4742.69,3210.0,True
CMP00000242,WDR00000296,883cf28823fffff,ATM000798,2024-08-14T23:01:56,4028.59,3330.0,True
CMP00000243,WDR00000297,883c120545fffff,ATM001955,2024-11-09T23:59:28,11767.1,1260.0,True
CMP00000243,WDR00000298,883c120545fffff,ATM001955,2024-11-10T00:11:01,124693.83,1953.0,True
CMP00000243,WDR00000299,883c120545fffff,ATM001955,2024-11-10T00:31:33,3289.39,3185.0,True
CMP00000243,WDR00000300,8860885017fffff,ATM001329,2024-11-10T00:54:39,21092.56,4571.0,True
CMP00000244,WDR00000301,883c91465bfffff,ATM001639,2024-11-06T06:38:57,16128.54,7319.0,True
CMP00000245,,,,,,,False
CMP00000246,WDR00000302,8860aa2599fffff,ATM001437,2024-03-26T23:17:41,3004.92,2606.0,True
CMP00000247,WDR00000303,88608b56d3fffff,ATM001191,2024-11-14T15:41:00,10572.62,848.0,True
CMP00000248,WDR00000304,883c1cc35bfffff,ATM001783,2024-01-09T23:25:54,1941.06,1836.0,True
CMP00000249,WDR00000305,883da11407fffff,ATM001292,2024-09-01T22:10:50,16838.95,827.0,True
CMP00000250,WDR00000306,883da1846dfffff,ATM001790,2024-08-10T02:44:31,31888.7,1520.0,True
CMP00000251,WDR00000307,883d8028abfffff,ATM001753,2024-03-20T19:18:27,1548.45,1726.0,True
CMP00000252,WDR00000308,8860b00067fffff,ATM001588,2024-08-27T18:20:27,25836.13,3084.0,True
CMP00000253,,,,,,,False
CMP00000254,WDR00000309,88611a4011fffff,ATM001894,2024-11-21T07:54:32,69417.29,5722.0,True
CMP00000255,WDR00000310,88424ea9b3fffff,ATM001712,2024-07-08T23:45:28,47390.72,2375.0,True
CMP00000256,WDR00000311,8860f29805fffff,ATM001993,2024-06-18T12:57:48,5165.34,1619.0,True
CMP00000257,WDR00000312,8860145b63fffff,ATM001261,2024-08-27T10:29:17,516.42,10385.0,True
CMP00000257,WDR00000313,883c91465bfffff,ATM001639,2024-08-27T10:54:51,986.41,11919.0,True
CMP00000258,WDR00000314,883c186c29fffff,ATM001956,2024-09-09T12:45:39,10854.57,2046.0,True
CMP00000259,WDR00000315,8860354a67fffff,ATM001729,2024-01-13T18:52:33,92227.08,4915.0,True
CMP00000260,,,,,,,False
CMP00000261,WDR00000316,8860b3502dfffff,ATM001919,2024-12-09T18:17:08,31033.4,1646.0,True
CMP00000261,WDR00000317,8860b3502dfffff,ATM001919,2024-12-09T18:39:48,262988.86,3006.0,True
CMP00000262,WDR00000318,8842cea643fffff,ATM001179,2024-07-07T19:41:56,8150.97,2162.0,True
CMP00000263,WDR00000319,883d91d5adfffff,ATM001647,2024-11-21T14:35:52,54744.56,3330.0,True
CMP00000264,WDR00000320,88619a6e05fffff,ATM001700,2024-03-25T14:18:37,3332.01,7928.0,True
CMP00000265,WDR00000321,883d136ae5fffff,ATM001923,2024-05-16T15:53:14,12413.73,1944.0,True
CMP00000266,WDR00000322,88609ed061fffff,ATM001628,2024-09-17T12:33:36,135340.9,1540.0,True
CMP00000267,,,,,,,False
CMP00000268,WDR00000323,8860885011fffff,ATM001269,2024-01-11T17:51:15,12625.81,1696.0,True
CMP00000269,WDR00000324,883da6aabbfffff,ATM001723,2024-03-02T10:30:39,40783.36,1169.0,True
CMP00000270,WDR00000325,8860145a41fffff,ATM000855,2024-07-17T22:39:17,25160.57,3874.0,True
CMP00000270,WDR00000326,8860adb2b1fffff,ATM001436,2024-07-17T22:52:51,11654.1,4688.0,True
CMP00000271,WDR00000327,883d1eca57fffff,ATM001850,2024-09-08T13:13:16,9420.38,635.0,True
CMP00000272,WDR00000328,8842ceb661fffff,ATM000463,2024-06-15T14:39:45,7614.33,2644.0,True
CMP00000272,WDR00000329,886011a6d3fffff,ATM001489,2024-06-15T14:56:34,26443.77,3653.0,True
CMP00000273,WDR00000330,883d8cb9b9fffff,ATM001540,2024-08-12T14:40:31,36183.07,11007.0,True
CMP00000274,WDR00000331,883da1d5bbfffff,ATM001692,2024-02-08T01:33:55,17534.64,12051.0,True
CMP00000275,WDR00000332,8860b32439fffff,ATM001442,2024-02-19T18:59:01,20173.43,1937.0,True
CMP00000276,WDR00000333,8860ac0b61fffff,ATM001678,2024-10-27T12:26:03,43535.91,333.0,True
CMP00000277,WDR00000334,883da11553fffff,ATM001240,2024-11-12T13:13:26,6027.33,5083.0,True
CMP00000277,WDR00000335,88608b56a7fffff,ATM000335,2024-11-12T13:34:57,6628.26,6374.0,True
CMP00000278,WDR00000336,883d8028abfffff,ATM001753,2024-06-20T16:55:29,6228.74,1589.0,True
CMP00000279,WDR00000337,886085a9e3fffff,ATM001604,2024-04-04T20:38:41,28612.84,2239.0,True
CMP00000279,WDR00000338,886085a9e3fffff,ATM001604,2024-04-04T20:59:54,128307.41,3512.0,True
CMP00000280,WDR00000339,886013124dfffff,ATM001459,2024-11-16T13:49:02,13408.54,1040.0,True
CMP00000281,WDR00000340,883cf4b593fffff,ATM001750,2024-04-07T16:13:04,12471.96,2714.0,True
CMP00000282,WDR00000341,88609a2587fffff,ATM001401,2024-09-17T13:48:29,3115.29,2405.0,True
CMP00000282,WDR00000342,88609b5551fffff,ATM001904,2024-09-17T14:01:10,5820.65,3166.0,True
CMP00000283,WDR00000343,883c328f19fffff,ATM001557,2024-03-17T16:01:17,18668.0,532.0,True
CMP00000284,WDR00000344,8842cd7351fffff,ATM001475,2024-01-31T18:43:50,19115.83,3120.0,True
CMP00000284,WDR00000345,8842cd7351fffff,ATM001475,2024-01-31T19:03:48,11063.64,4318.0,True
CMP00000285,WDR00000346,88424838d3fffff,ATM001646,2024-10-16T19:04:46,8745.72,13985.0,True
CMP00000286,WDR00000347,8842d8d681fffff,ATM001696,2024-09-13T15:23:53,36447.89,3519.0,True
CMP00000287,,,,,,,False
CMP00000288,,,,,,,False
CMP00000289,WDR00000348,8860b3c59bfffff,ATM001536,2024-08-01T01:04:55,33122.4,3258.0,True
CMP00000290,WDR00000349,883d902019fffff,ATM001813,2024-06-14T10:13:59,1190498.52,2278.0,True
CMP00000291,WDR00000350,8860aba099fffff,ATM001664,2024-03-04T19:17:10,33481.15,1247.0,True
CMP00000292,WDR00000351,8860842c91fffff,ATM001871,2024-11-08T23:53:38,365.48,4515.0,True
CMP00000292,WDR00000352,8860842c91fffff,ATM001871,2024-11-09T00:20:22,4292.91,6119.0,True
CMP00000292,WDR00000353,8860842c91fffff,ATM001871,2024-11-09T00:28:47,1051.43,6624.0,True
CMP00000292,WDR00000354,8860842c91fffff,ATM001871,2024-11-09T00:44:40,3451.14,7577.0,True
CMP00000293,WDR00000355,8842522537fffff,ATM001793,2024-03-18T10:40:04,4760.98,2544.0,True
CMP00000294,WDR00000356,883da219d3fffff,ATM000893,2024-05-04T04:45:29,9694.4,16445.0,True
CMP00000295,,,,,,,False
CMP00000296,,,,,,,False
CMP00000297,WDR00000357,88619bc717fffff,ATM001480,2024-07-20T16:53:38,12189.28,9707.0,True
CMP00000298,WDR00000358,883da2183dfffff,ATM001030,2024-08-31T21:49:54,119633.31,2608.0,True
CMP00000299,WDR00000359,88619a6d27fffff,ATM001601,2024-12-21T20:25:35,23628.77,738.0,True
CMP00000300,,,,,,,False
CMP00000301,WDR00000360,883d8cb9b9fffff,ATM001540,2024-04-12T22:04:02,51589.0,2916.0,True
CMP00000302,WDR00000361,883da1aa0dfffff,ATM000591,2024-12-16T21:21:16,78847.32,8526.0,True
CMP00000303,,,,,,,False
CMP00000304,WDR00000362,88609d94b1fffff,ATM001747,2024-05-16T16:20:23,72541.18,6342.0,True
CMP00000304,WDR00000363,88609d8e11fffff,ATM001823,2024-05-16T16:46:30,38816.84,7909.0,True
CMP00000305,WDR00000364,8842eac931fffff,ATM001917,2024-10-29T09:21:05,128007.78,1663.0,True
CMP00000306,,,,,,,False
CMP00000307,WDR00000365,8860b5c589fffff,ATM001902,2024-08-16T19:04:28,4145.21,1299.0,True
CMP00000308,WDR00000366,88608b0b6bfffff,ATM000425,2024-01-17T10:45:01,134752.18,762.0,True
CMP00000309,WDR00000367,88618925b5fffff,ATM000927,2024-07-14T11:43:26,771940.18,3245.0,True
CMP00000310,WDR00000368,88424ba0edfffff,ATM001959,2024-04-23T03:51:03,19790.96,12964.0,True
CMP00000311,WDR00000369,886011cc5dfffff,ATM001827,2024-08-11T19:53:18,16534.58,3606.0,True
CMP00000311,WDR00000370,886011cc5dfffff,ATM001827,2024-08-11T20:10:06,287.56,4614.0,True
CMP00000312,WDR00000371,883d911211fffff,ATM001654,2024-02-11T22:01:18,109560.94,669.0,True
CMP00000313,WDR00000372,883c1444a7fffff,ATM001808,2024-10-28T17:35:14,15105.11,5888.0,True
CMP00000313,WDR00000373,883c1444a7fffff,ATM001808,2024-10-28T17:44:00,79019.11,6414.0,True
CMP00000313,WDR00000374,883c102d81fffff,ATM001754,2024-10-28T18:12:06,72801.6,8100.0,True
CMP00000314,WDR00000375,88609c0c53fffff,ATM001698,2024-03-06T11:44:13,11962.64,5187.0,True
CMP00000314,WDR00000376,886093af67fffff,ATM001509,2024-03-06T12:03:38,30130.42,6352.0,True
CMP00000315,WDR00000377,883d8dcd43fffff,ATM000249,2024-11-21T11:11:40,6764.85,6852.0,True
CMP00000315,WDR00000378,88602261adfffff,ATM001669,2024-11-21T11:34:54,5738.57,8246.0,True
CMP00000315,WDR00000379,8860b52c99fffff,ATM000331,2024-11-21T12:01:19,1072.66,9831.0,True
CMP00000315,WDR00000380,8860a25b01fffff,ATM001263,2024-11-21T12:14:49,2205.17,10641.0,True
CMP00000316,WDR00000381,88424a2eb1fffff,ATM001697,2024-06-07T17:43:24,1863.29,4734.0,True
CMP00000316,WDR00000382,883da4173dfffff,ATM001434,2024-06-07T17:55:47,5569.78,5477.0,True
CMP00000317,WDR00000383,8860a465e3fffff,ATM001994,2024-03-17T22:19:07,13460.85,637.0,True
CMP00000318,WDR00000384,8860930731fffff,ATM001513,2024-08-04T09:59:13,44984.58,943.0,True
CMP00000319,WDR00000385,8860a36debfffff,ATM001752,2024-07-25T21:20:26,11351.36,2875.0,True
CMP00000320,WDR00000386,8842cbc849fffff,ATM001486,2024-05-29T03:35:07,24785.25,1632.0,True
CMP00000321,WDR00000387,8842eed161fffff,ATM001714,2024-01-17T15:05:54,215141.66,5227.0,True
CMP00000321,WDR00000388,8842eed161fffff,ATM001714,2024-01-17T15:11:59,7509.3,5592.0,True
CMP00000321,WDR00000389,8842eed161fffff,ATM001714,2024-01-17T15:25:26,31856.2,6399.0,True
CMP00000321,WDR00000390,8842eed161fffff,ATM001714,2024-01-17T15:52:25,253857.4,8018.0,True
CMP00000322,WDR00000391,883c1d50ebfffff,ATM001987,2024-02-09T16:18:12,289490.81,1037.0,True
CMP00000323,WDR00000392,8860322555fffff,ATM001858,2024-07-13T22:15:30,5325.34,692.0,True
CMP00000324,WDR00000393,883da18539fffff,ATM000722,2024-08-09T19:58:52,60827.53,11033.0,True
CMP00000325,WDR00000394,883da13315fffff,ATM001599,2024-08-11T22:53:53,521.38,4192.0,True
CMP00000325,WDR00000395,883da1a223fffff,ATM001657,2024-08-11T23:18:09,697.36,5648.0,True
CMP00000326,WDR00000396,883daa92d5fffff,ATM001447,2024-11-15T12:12:03,15707.6,726.0,True
CMP00000327,,,,,,,False
CMP00000328,WDR00000397,8861a958b3fffff,ATM001983,2024-09-18T14:20:29,16862.39,11848.0,True
CMP00000329,WDR00000398,883c1cc35bfffff,ATM001783,2024-11-08T13:55:48,13488.29,1216.0,True
CMP00000330,WDR00000399,883c91465bfffff,ATM001639,2024-12-07T14:45:05,1416.36,19150.0,True
CMP00000331,,,,,,,False
CMP00000332,WDR00000400,883c12d853fffff,ATM001719,2024-07-02T17:57:43,2427.92,2946.0,True
CMP00000333,WDR00000401,883c22c0a1fffff,ATM001430,2024-10-09T16:55:24,10871.49,2388.0,True
CMP00000334,,,,,,,False
CMP00000335,,,,,,,False
CMP00000336,,,,,,,False
CMP00000337,WDR00000402,886026c46bfffff,ATM001432,2024-10-15T19:30:05,6592.9,11775.0,True
CMP00000337,WDR00000403,886026c46bfffff,ATM001432,2024-10-15T19:51:29,2086.17,13059.0,True
CMP00000338,WDR00000404,883d3669a3fffff,ATM001890,2024-05-12T17:46:08,8805.66,1569.0,True
CMP00000339,,,,,,,False
CMP00000340,WDR00000405,8860122813fffff,ATM001794,2024-09-19T07:07:18,124598.57,3108.0,True
CMP00000341,WDR00000406,883d8334d7fffff,ATM001801,2024-07-31T20:17:38,2998.24,2663.0,True
CMP00000341,WDR00000407,883d8334d7fffff,ATM001801,2024-07-31T20:44:42,10877.31,4287.0,True
CMP00000341,WDR00000408,883d8334d7fffff,ATM001801,2024-07-31T21:07:34,3077.5,5659.0,True
CMP00000341,WDR00000409,883d8334d7fffff,ATM001801,2024-07-31T21:26:01,1566.02,6766.0,True
CMP00000342,WDR00000410,88608b0b67fffff,ATM000410,2024-05-22T23:30:17,836937.88,10268.0,True
CMP00000343,,,,,,,False
CMP00000344,,,,,,,False
CMP00000345,WDR00000411,883c334929fffff,ATM001670,2024-12-17T15:02:58,312295.74,1504.0,True
CMP00000346,WDR00000412,883d92db1bfffff,ATM001817,2024-09-12T04:21:56,2501.04,1525.0,True
CMP00000347,WDR00000413,883d820f21fffff,ATM001768,2024-08-30T17:04:40,130389.94,3441.0,True
CMP00000348,,,,,,,False
CMP00000349,WDR00000414,886082d963fffff,ATM001535,2024-10-25T13:13:13,23661.79,3270.0,True
CMP00000350,WDR00000415,883ca19537fffff,ATM001820,2024-06-25T15:13:51,30094.88,4427.0,True
CMP00000351,WDR00000416,883d820f21fffff,ATM001768,2024-11-22T16:24:38,9914.95,13682.0,True
CMP00000352,WDR00000417,883c18d5ebfffff,ATM001907,2024-06-27T14:13:13,31499.42,13108.0,True
CMP00000353,WDR00000418,883d8dcd47fffff,ATM000446,2024-03-23T20:27:48,45037.43,2998.0,True
CMP00000354,WDR00000419,883d8dcd53fffff,ATM000183,2024-10-20T14:00:06,1286.46,7737.0,True
CMP00000354,WDR00000420,883d8dcd5dfffff,ATM001055,2024-10-20T14:09:19,6915.35,8290.0,True
CMP00000355,WDR00000421,8860b03155fffff,ATM001687,2024-11-03T21:40:59,3684.67,3089.0,True
CMP00000356,WDR00000422,88619ab4b9fffff,ATM001899,2024-08-20T16:20:23,8139.19,2705.0,True
CMP00000357,WDR00000423,88608851dbfffff,ATM000492,2024-11-13T13:26:27,4208.43,2494.0,True
CMP00000358,WDR00000424,8860145b43fffff,ATM001134,2024-06-10T19:30:00,10973.61,8991.0,True
CMP00000358,WDR00000425,8860145b43fffff,ATM000023,2024-06-10T19:39:52,2227.69,9583.0,True
CMP00000359,WDR00000426,883da1143bfffff,ATM000953,2024-02-24T11:45:10,45191.71,6731.0,True
CMP00000359,WDR00000427,883da11745fffff,ATM000431,2024-02-24T12:14:20,15458.41,8481.0,True
CMP00000360,WDR00000428,8860a835abfffff,ATM001892,2024-06-22T22:55:14,98141.46,2355.0,True
CMP00000361,WDR00000429,886090aa8dfffff,ATM001977,2024-09-15T15:08:05,19492.47,315.0,True
CMP00000362,WDR00000430,883d92792bfffff,ATM001704,2024-06-15T17:10:20,8806.07,7929.0,True
CMP00000363,WDR00000431,8860b52683fffff,ATM001347,2024-05-16T01:04:23,11784.71,7347.0,True
CMP00000364,WDR00000432,8860b23309fffff,ATM001435,2024-07-24T23:00:05,10156.4,4041.0,True
CMP00000364,WDR00000433,8860b23309fffff,ATM001435,2024-07-24T23:29:59,5543.6,5835.0,True
CMP00000364,WDR00000434,8860b20b5dfffff,ATM001777,2024-07-24T23:47:49,2925.69,6905.0,True
CMP00000364,WDR00000435,8860b20b5dfffff,ATM001777,2024-07-25T00:13:24,7638.77,8440.0,True
CMP00000365,,,,,,,False
CMP00000366,,,,,,,False
CMP00000367,,,,,,,False
CMP00000368,WDR00000436,8842d575e3fffff,ATM001508,2024-07-03T23:58:39,6947.54,3502.0,True
CMP00000369,,,,,,,False
CMP00000370,WDR00000437,8842dd46c9fffff,ATM001780,2024-02-27T12:50:59,28502.42,3923.0,True
CMP00000370,WDR00000438,8842dd46c9fffff,ATM001780,2024-02-27T13:08:38,891.05,4982.0,True
CMP00000371,WDR00000439,883c1d1ad7fffff,ATM001655,2024-06-17T09:30:29,25283.95,13331.0,True
CMP00000372,WDR00000440,883d8cb9b9fffff,ATM001540,2024-11-28T11:28:27,70104.52,2740.0,True
CMP00000373,WDR00000441,883c1b30d3fffff,ATM001784,2024-07-30T21:00:41,20266.88,4256.0,True
CMP00000373,WDR00000442,883c1b30d3fffff,ATM001784,2024-07-30T21:18:24,8091.47,5319.0,True
CMP00000374,WDR00000443,883da218d5fffff,ATM000281,2024-03-16T22:54:22,25380.25,15042.0,True
CMP00000375,,,,,,,False
CMP00000376,,,,,,,False
CMP00000377,WDR00000444,8860885245fffff,ATM001092,2024-01-05T02:12:09,69473.87,1087.0,True
CMP00000378,WDR00000445,883c13ba99fffff,ATM001849,2024-03-24T21:58:54,222482.7,2627.0,True
CMP00000379,WDR00000446,8860a36debfffff,ATM001752,2024-03-08T23:51:01,24.43,3316.0,True
CMP00000379,WDR00000447,8860a36657fffff,ATM001816,2024-03-09T00:09:30,847.53,4425.0,True
CMP00000380,WDR00000448,8860b20b5dfffff,ATM001777,2024-04-26T00:04:21,3405.25,4913.0,True
CMP00000381,WDR00000449,883c1c4d23fffff,ATM001547,2024-11-03T15:13:58,3941.45,2248.0,True
CMP00000382,WDR00000450,8860855235fffff,ATM001611,2024-01-07T22:21:38,1052.06,4251.0,True
CMP00000383,WDR00000451,88424ea9b3fffff,ATM001712,2024-04-13T15:44:53,369648.01,2648.0,True
CMP00000384,,,,,,,False
CMP00000385,WDR00000452,883cf6259bfffff,ATM001438,2024-08-02T23:02:23,19365.87,5263.0,True
CMP00000385,WDR00000453,883cf6259bfffff,ATM001438,2024-08-02T23:12:50,50807.04,5890.0,True
CMP00000385,WDR00000454,8860a36debfffff,ATM001752,2024-08-02T23:25:46,39467.31,6666.0,True
CMP00000386,WDR00000455,883c96d695fffff,ATM001745,2024-03-20T09:19:56,13051.94,5213.0,True
CMP00000386,WDR00000456,8860b44123fffff,ATM001981,2024-03-20T09:48:01,3893.8,6898.0,True
CMP00000387,,,,,,,False
CMP00000388,WDR00000457,8860b38c37fffff,ATM001460,2024-07-01T23:11:21,32373.44,6759.0,True
CMP00000388,WDR00000458,8860b38c37fffff,ATM001460,2024-07-01T23:34:56,18564.21,8174.0,True
CMP00000389,WDR00000459,88603378b3fffff,ATM001759,2024-02-09T12:42:44,505400.83,5228.0,True
CMP00000390,WDR00000460,88608d8709fffff,ATM001831,2024-07-07T01:13:45,8856.72,13884.0,True
CMP00000391,,,,,,,False
CMP00000392,WDR00000461,883da11401fffff,ATM000319,2024-11-22T09:16:33,3787.3,2314.0,True
CMP00000393,WDR00000462,883ca19537fffff,ATM001820,2024-05-19T07:30:04,16574.59,3823.0,True
CMP00000393,WDR00000463,883ca19537fffff,ATM001820,2024-05-19T07:58:32,3395.25,5531.0,True
CMP00000393,WDR00000464,883c12d853fffff,ATM001719,2024-05-19T08:27:59,15892.49,7298.0,True
CMP00000393,WDR00000465,883ca0882dfffff,ATM001857,2024-05-19T08:56:09,6041.34,8988.0,True
CMP00000394,WDR00000466,883d1052d5fffff,ATM001927,2024-06-03T14:56:20,2152.19,10942.0,True
CMP00000395,WDR00000467,8861ab010bfffff,ATM001965,2024-09-07T17:09:42,22621.86,3001.0,True
CMP00000395,WDR00000468,8861ab010bfffff,ATM001965,2024-09-07T17:19:07,16420.79,3566.0,True
CMP00000396,WDR00000469,8860814ea3fffff,ATM001814,2024-07-22T09:39:07,2197.53,6674.0,True
CMP00000396,WDR00000470,8860814ea3fffff,ATM001814,2024-07-22T10:01:14,820.98,8001.0,True
CMP00000396,WDR00000471,8860814ea3fffff,ATM001814,2024-07-22T10:18:18,990.97,9025.0,True
CMP00000396,WDR00000472,8842cea635fffff,ATM000108,2024-07-22T10:24:11,549.07,9378.0,True
CMP00000397,WDR00000473,883da9856bfffff,ATM001945,2024-12-27T18:11:13,2822.47,1571.0,True
CMP00000398,,,,,,,False
CMP00000399,WDR00000474,883c126425fffff,ATM001856,2024-03-27T11:07:35,64383.51,1631.0,True
CMP00000399,WDR00000475,883c126425fffff,ATM001856,2024-03-27T11:20:48,16373.6,2424.0,True
CMP00000400,WDR00000476,883c1d2b2bfffff,ATM001872,2024-12-31T18:20:32,8863.29,4120.0,True
CMP00000401,WDR00000477,886091422dfffff,ATM001403,2024-11-04T10:35:55,73726.53,1329.0,True
