atm_id,latitude,longitude,state,city,h3_cell_res8,h3_cell_res9,source
ATM000216,13.02672,77.586896,Karnataka,Bangalore,8861892c99fffff,8961892c997ffff,SYNTHETIC_REFERENCE
ATM000217,17.313264,78.444172,Maharashtra,Hyderabad,8860a25a53fffff,8960a25a52fffff,SYNTHETIC_REFERENCE
ATM000218,23.041162,72.522732,Rajasthan,Ahmedabad,8842ceb433fffff,8942ceb433bffff,SYNTHETIC_REFERENCE
ATM000219,18.532856,73.871096,Maharashtra,Pune,886088503dfffff,896088503c3ffff,SYNTHETIC_REFERENCE
ATM000220,26.920224,75.782524,Rajasthan,Jaipur,883da218c5fffff,893da218c47ffff,SYNTHETIC_REFERENCE
ATM000221,18.502354,73.876285,Maharashtra,Pune,8860885055fffff,89608850547ffff,SYNTHETIC_REFERENCE
ATM000222,22.525504,88.384588,West Bengal,Kolkata,883cf2c445fffff,893cf2c440bffff,SYNTHETIC_REFERENCE
ATM000223,19.09917,72.868837,Maharashtra,Mumbai,88608b5499fffff,89608b54993ffff,SYNTHETIC_REFERENCE
ATM000224,17.394518,78.496545,Maharashtra,Hyderabad,8860a25b05fffff,8960a25b05bffff,SYNTHETIC_REFERENCE
ATM000225,13.01912,77.552399,Karnataka,Bangalore,8860145b37fffff,8960145b36bffff,SYNTHETIC_REFERENCE
ATM000226,12.949325,77.69538,Karnataka,Bangalore,88618920bbfffff,896189256dbffff,SYNTHETIC_REFERENCE
ATM000227,26.890371,80.889259,Uttar Pradesh,Lucknow,883d8dcf4dfffff,893d8dcf4c7ffff,SYNTHETIC_REFERENCE
ATM000228,17.400198,78.478105,Maharashtra,Hyderabad,8860a25b3dfffff,8960a25b3c7ffff,SYNTHETIC_REFERENCE
ATM000229,26.912702,75.762142,Rajasthan,Jaipur,883da21817fffff,893da218173ffff,SYNTHETIC_REFERENCE
ATM000230,18.551996,73.805276,Maharashtra,Pune,8860884243fffff,8960884243bffff,SYNTHETIC_REFERENCE
ATM000231,23.030932,72.519617,Rajasthan,Ahmedabad,8842ceb5cbfffff,8942ceb5cb7ffff,SYNTHETIC_REFERENCE
ATM000232,22.591691,88.405271,West Bengal,Kolkata,883cf28927fffff,893cf289273ffff,SYNTHETIC_REFERENCE
ATM000233,22.72165,88.348446,West Bengal,Kolkata,883cf29981fffff,893cf29980bffff,SYNTHETIC_REFERENCE
ATM000234,13.092352,80.27267,Tamil Nadu,Chennai,88618c48abfffff,89618c48abbffff,SYNTHETIC_REFERENCE
ATM000235,28.679568,77.290288,Uttar Pradesh,Delhi,883da1ab69fffff,893da1ab683ffff,SYNTHETIC_REFERENCE
ATM000236,23.027457,72.560326,Rajasthan,Ahmedabad,8842ceb59bfffff,8942ceb59a3ffff,SYNTHETIC_REFERENCE
ATM000237,12.862062,77.589849,Karnataka,Bangalore,88618926b5fffff,89618926b4bffff,SYNTHETIC_REFERENCE
ATM000238,19.068429,72.80416,Maharashtra,Mumbai,88608b0805fffff,89608b08053ffff,SYNTHETIC_REFERENCE
ATM000239,18.493111,73.838917,Maharashtra,Pune,88608850c9fffff,89608850c87ffff,SYNTHETIC_REFERENCE
ATM000240,28.595658,77.276843,Uttar Pradesh,Delhi,883da11599fffff,893da115993ffff,SYNTHETIC_REFERENCE
ATM000241,26.819187,80.86985,Uttar Pradesh,Lucknow,883d8dc8e3fffff,893d8dc8e23ffff,SYNTHETIC_REFERENCE
ATM000242,26.813291,80.903438,Uttar Pradesh,Lucknow,883d8dc8b1fffff,893d8dc8b0fffff,SYNTHETIC_REFERENCE
ATM000243,26.858911,80.968057,Uttar Pradesh,Lucknow,883d8dcc2dfffff,893d8dcc2c3ffff,SYNTHETIC_REFERENCE
ATM000244,17.401935,78.488042,Maharashtra,Hyderabad,8860a25b2bfffff,8960a25b2afffff,SYNTHETIC_REFERENCE
ATM000245,19.016432,72.454941,Unknown,Mumbai,88608b2b5bfffff,89608b2b5bbffff,SYNTHETIC_REFERENCE
ATM000246,26.861978,80.959065,Uttar Pradesh,Lucknow,883d8dcd5bfffff,893d8dcd5b7ffff,SYNTHETIC_REFERENCE
ATM000247,13.086806,80.257992,Tamil Nadu,Chennai,88618c48b9fffff,89618c48b9bffff,SYNTHETIC_REFERENCE
ATM000248,26.802356,80.928955,Uttar Pradesh,Lucknow,883d8d5253fffff,893d8d5253bffff,SYNTHETIC_REFERENCE
ATM000249,26.841417,80.941414,Uttar Pradesh,Lucknow,883d8dcd43fffff,893d8dcd42fffff,SYNTHETIC_REFERENCE
ATM000250,26.878166,75.835673,Rajasthan,Jaipur,883da20a09fffff,893da20a097ffff,SYNTHETIC_REFERENCE
ATM000251,12.971704,77.593892,Karnataka,Bangalore,8860145b49fffff,8960145b483ffff,SYNTHETIC_REFERENCE
ATM000252,17.385149,78.484749,Maharashtra,Hyderabad,8860a25b03fffff,8960a25b033ffff,SYNTHETIC_REFERENCE
ATM000253,26.911782,75.777886,Rajasthan,Jaipur,883da218e9fffff,893da218e87ffff,SYNTHETIC_REFERENCE
ATM000254,17.411527,78.479503,Maharashtra,Hyderabad,8860a25b35fffff,8960a25b34bffff,SYNTHETIC_REFERENCE
ATM000255,28.608391,77.221172,Uttar Pradesh,Delhi,883da1142bfffff,893da1142bbffff,SYNTHETIC_REFERENCE
ATM000256,22.534389,88.478774,West Bengal,Kolkata,883cf2c4d1fffff,893cf2c4d0fffff,SYNTHETIC_REFERENCE
ATM000257,26.863501,80.946574,Uttar Pradesh,Lucknow,883d8dcf33fffff,893d8dcf32fffff,SYNTHETIC_REFERENCE
ATM000258,18.465463,73.876245,Maharashtra,Pune,88608852e9fffff,89608852e97ffff,SYNTHETIC_REFERENCE
ATM000259,22.609588,88.329592,West Bengal,Kolkata,883cf2d4e3fffff,893cf2d4e2bffff,SYNTHETIC_REFERENCE
ATM000260,19.038881,72.909863,Maharashtra,Mumbai,88608b56d9fffff,89608b56d87ffff,SYNTHETIC_REFERENCE
ATM000261,18.519951,73.856856,Maharashtra,Pune,8860885017fffff,8960885016bffff,SYNTHETIC_REFERENCE
ATM000262,26.835466,80.934923,Uttar Pradesh,Lucknow,883d8dcd47fffff,893d8dcd46bffff,SYNTHETIC_REFERENCE
ATM000263,28.616003,77.200996,Uttar Pradesh,Delhi,883da11461fffff,893da114607ffff,SYNTHETIC_REFERENCE
ATM000264,22.542944,88.343855,West Bengal,Kolkata,883cf2c759fffff,893cf2c758fffff,SYNTHETIC_REFERENCE
ATM000265,26.910492,75.784893,Rajasthan,Jaipur,883da218ebfffff,893da218eabffff,SYNTHETIC_REFERENCE
ATM000266,22.990552,72.551622,Gujarat,Ahmedabad,8842ceb5b5fffff,8942ceb5b43ffff,SYNTHETIC_REFERENCE
ATM000267,18.481432,73.840701,Maharashtra,Pune,88608852bdfffff,89608852bcfffff,SYNTHETIC_REFERENCE
ATM000268,22.990271,72.499586,Gujarat,Ahmedabad,8842ceb533fffff,8942ceb532bffff,SYNTHETIC_REFERENCE
ATM000269,17.372032,78.595549,Maharashtra,Hyderabad,8860b52e19fffff,8960b52e193ffff,SYNTHETIC_REFERENCE
ATM000270,12.967198,77.594054,Karnataka,Bangalore,8860145b49fffff,8960145b497ffff,SYNTHETIC_REFERENCE
ATM000271,26.92564,75.792896,Rajasthan,Jaipur,883da218c3fffff,893da218c2bffff,SYNTHETIC_REFERENCE
ATM000272,26.921613,75.738626,Rajasthan,Jaipur,883da21855fffff,893da21854fffff,SYNTHETIC_REFERENCE
ATM000273,26.918287,75.758512,Rajasthan,Jaipur,883da21811fffff,893da218103ffff,SYNTHETIC_REFERENCE
ATM000274,26.841668,80.949358,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd54bffff,SYNTHETIC_REFERENCE
ATM000275,22.558527,88.393294,West Bengal,Kolkata,883cf2c63bfffff,893cf2c63bbffff,SYNTHETIC_REFERENCE
ATM000276,22.584406,88.371687,West Bengal,Kolkata,883cf2c655fffff,893cf2c6553ffff,SYNTHETIC_REFERENCE
ATM000277,22.974263,72.533421,Gujarat,Ahmedabad,8842cea29bfffff,8942cea29abffff,SYNTHETIC_REFERENCE
ATM000278,18.641479,73.85567,Maharashtra,Pune,88608858d9fffff,89608858d9bffff,SYNTHETIC_REFERENCE
ATM000279,23.00765,72.550164,Rajasthan,Ahmedabad,8842ceb5b9fffff,8942ceb5b97ffff,SYNTHETIC_REFERENCE
ATM000280,22.977638,72.514253,Gujarat,Ahmedabad,8842cea2d1fffff,8942cea2d0fffff,SYNTHETIC_REFERENCE
ATM000281,26.925951,75.801387,Rajasthan,Jaipur,883da218d5fffff,893da218d4bffff,SYNTHETIC_REFERENCE
ATM000282,17.400508,78.461322,Maharashtra,Hyderabad,8860a25b33fffff,8960a25b327ffff,SYNTHETIC_REFERENCE
ATM000283,17.337249,78.462732,Maharashtra,Hyderabad,8860a25a05fffff,8960a25a057ffff,SYNTHETIC_REFERENCE
ATM000284,19.092169,72.91718,Maharashtra,Mumbai,88608b56a1fffff,89608b56a03ffff,SYNTHETIC_REFERENCE
ATM000285,22.572275,88.365336,West Bengal,Kolkata,883cf2c60dfffff,893cf2c60d7ffff,SYNTHETIC_REFERENCE
ATM000286,19.234232,72.903647,Maharashtra,Mumbai,88608b4767fffff,89608b4767bffff,SYNTHETIC_REFERENCE
ATM000287,13.077317,80.309969,Unknown,Chennai,88618c4815fffff,89618c48143ffff,SYNTHETIC_REFERENCE
ATM000288,22.527112,88.521217,West Bengal,Kolkata,883cf21141fffff,893cf211407ffff,SYNTHETIC_REFERENCE
ATM000289,12.970037,77.62845,Karnataka,Bangalore,8861892ed1fffff,8961892ed03ffff,SYNTHETIC_REFERENCE
ATM000290,22.642297,88.286782,West Bengal,Kolkata,883cf2d451fffff,893cf2d450fffff,SYNTHETIC_REFERENCE
ATM000291,19.132966,73.019978,Maharashtra,Mumbai,88608b5761fffff,89608b5761bffff,SYNTHETIC_REFERENCE
ATM000292,19.018776,72.894284,Maharashtra,Mumbai,88608b198dfffff,89608b198dbffff,SYNTHETIC_REFERENCE
ATM000293,26.914018,75.789519,Rajasthan,Jaipur,883da2188dfffff,893da218ea7ffff,SYNTHETIC_REFERENCE
ATM000294,17.379323,78.444358,Maharashtra,Hyderabad,8860a25847fffff,8960a25846bffff,SYNTHETIC_REFERENCE
ATM000295,28.523725,77.252088,Uttar Pradesh,Delhi,883da10295fffff,893da10294fffff,SYNTHETIC_REFERENCE
ATM000296,22.573908,88.353947,West Bengal,Kolkata,883cf2c645fffff,893cf2c644fffff,SYNTHETIC_REFERENCE
ATM000297,23.017973,72.566468,Rajasthan,Ahmedabad,8842ceb593fffff,8942ceb592fffff,SYNTHETIC_REFERENCE
ATM000298,12.972554,77.528251,Karnataka,Bangalore,886014584bfffff,896014584a3ffff,SYNTHETIC_REFERENCE
ATM000299,18.523091,73.856089,Maharashtra,Pune,886088503bfffff,896088503a7ffff,SYNTHETIC_REFERENCE
ATM000300,19.10389,72.889057,Maharashtra,Mumbai,88608b54c3fffff,89608b54c27ffff,SYNTHETIC_REFERENCE
ATM000301,19.074128,72.904889,Maharashtra,Mumbai,88608b5687fffff,89608b56867ffff,SYNTHETIC_REFERENCE
ATM000302,22.585866,88.354691,West Bengal,Kolkata,883cf2c641fffff,893cf2c6413ffff,SYNTHETIC_REFERENCE
ATM000303,22.562444,88.446366,West Bengal,Kolkata,883cf2c687fffff,893cf2c6877ffff,SYNTHETIC_REFERENCE
ATM000304,18.455989,73.879057,Maharashtra,Pune,88608852cdfffff,89608852cdbffff,SYNTHETIC_REFERENCE
ATM000305,23.050533,72.584027,Rajasthan,Ahmedabad,8842ceb4b3fffff,8942ceb4b33ffff,SYNTHETIC_REFERENCE
ATM000306,26.849273,80.947546,Uttar Pradesh,Lucknow,883d8dcd5dfffff,893d8dcd5cfffff,SYNTHETIC_REFERENCE
ATM000307,22.579725,88.359146,West Bengal,Kolkata,883cf2c641fffff,893cf2c640fffff,SYNTHETIC_REFERENCE
ATM000308,17.353946,78.480278,Maharashtra,Hyderabad,8860a25b5bfffff,8960a25b5b7ffff,SYNTHETIC_REFERENCE
ATM000309,22.963658,72.662935,Gujarat,Ahmedabad,8842cea433fffff,8942cea433bffff,SYNTHETIC_REFERENCE
ATM000310,13.036666,77.603157,Karnataka,Bangalore,8861892c8bfffff,8961892c8b3ffff,SYNTHETIC_REFERENCE
ATM000311,13.126105,80.259638,Tamil Nadu,Chennai,88618eb245fffff,89618eb244bffff,SYNTHETIC_REFERENCE
ATM000312,19.080447,72.876028,Maharashtra,Mumbai,88608b0b65fffff,89608b0b647ffff,SYNTHETIC_REFERENCE
ATM000313,19.05238,72.891988,Maharashtra,Mumbai,88608b5699fffff,89608b56987ffff,SYNTHETIC_REFERENCE
ATM000314,26.829812,80.787912,Uttar Pradesh,Lucknow,883d8dc845fffff,893d8dc845bffff,SYNTHETIC_REFERENCE
ATM000315,26.910435,75.829752,Rajasthan,Jaipur,883da218bbfffff,893da218ba3ffff,SYNTHETIC_REFERENCE
ATM000316,18.531989,73.894386,Maharashtra,Pune,8860885067fffff,89608850667ffff,SYNTHETIC_REFERENCE
ATM000317,12.8952,80.314457,Unknown,Chennai,88618c4049fffff,89618c40483ffff,SYNTHETIC_REFERENCE
ATM000318,28.589007,77.185888,Uttar Pradesh,Delhi,883da1155dfffff,893da1155cbffff,SYNTHETIC_REFERENCE
ATM000319,28.623254,77.218188,Uttar Pradesh,Delhi,883da11401fffff,893da11401bffff,SYNTHETIC_REFERENCE
ATM000320,12.974673,77.611546,Karnataka,Bangalore,88618925a5fffff,89618925a4bffff,SYNTHETIC_REFERENCE
ATM000321,22.599236,88.325209,West Bengal,Kolkata,883cf2d4adfffff,893cf2d4ad3ffff,SYNTHETIC_REFERENCE
ATM000322,23.017584,72.570129,Rajasthan,Ahmedabad,8842cea669fffff,8942cea6697ffff,SYNTHETIC_REFERENCE
ATM000323,18.556774,73.810204,Maharashtra,Pune,8860884247fffff,89608842447ffff,SYNTHETIC_REFERENCE
ATM000324,13.039127,77.625191,Karnataka,Bangalore,8861892cc5fffff,8961892cc43ffff,SYNTHETIC_REFERENCE
ATM000325,26.84405,80.946072,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd55bffff,SYNTHETIC_REFERENCE
ATM000326,22.994237,72.579381,Gujarat,Ahmedabad,8842cea75bfffff,8942cea75a3ffff,SYNTHETIC_REFERENCE
ATM000327,22.65227,88.510784,West Bengal,Kolkata,883cf288abfffff,893cf288aabffff,SYNTHETIC_REFERENCE
ATM000328,18.549185,73.814622,Maharashtra,Pune,886088424dfffff,896088424c7ffff,SYNTHETIC_REFERENCE
ATM000329,13.055199,80.276891,Tamil Nadu,Chennai,88618c48cbfffff,89618c48cafffff,SYNTHETIC_REFERENCE
ATM000330,12.944481,77.554628,Karnataka,Bangalore,8860145a0dfffff,8960145a637ffff,SYNTHETIC_REFERENCE
ATM000331,17.424776,78.504195,Maharashtra,Hyderabad,8860b52c99fffff,8960b52c983ffff,SYNTHETIC_REFERENCE
ATM000332,23.032582,72.542862,Rajasthan,Ahmedabad,8842ceb5d3fffff,8942ceb5d33ffff,SYNTHETIC_REFERENCE
ATM000333,19.207296,72.925035,Maharashtra,Mumbai,88608b4299fffff,89608b4298bffff,SYNTHETIC_REFERENCE
ATM000334,28.62074,77.233335,Uttar Pradesh,Delhi,883da11439fffff,893da114393ffff,SYNTHETIC_REFERENCE
ATM000335,19.094385,72.910755,Maharashtra,Mumbai,88608b56a7fffff,89608b56a77ffff,SYNTHETIC_REFERENCE
ATM000336,19.078791,72.80842,Maharashtra,Mumbai,88608b0829fffff,89608b0829bffff,SYNTHETIC_REFERENCE
ATM000337,26.93313,75.868335,Rajasthan,Jaipur,883da20155fffff,893da201543ffff,SYNTHETIC_REFERENCE
ATM000338,23.089782,72.502501,Rajasthan,Ahmedabad,8842ceb6e7fffff,8942ceb6e73ffff,SYNTHETIC_REFERENCE
ATM000339,13.085275,80.303124,Unknown,Chennai,88618c483bfffff,89618c48edbffff,SYNTHETIC_REFERENCE
ATM000340,19.208222,72.864766,Maharashtra,Mumbai,88608b4711fffff,89608b47103ffff,SYNTHETIC_REFERENCE
ATM000341,13.086581,80.270634,Tamil Nadu,Chennai,88618c4885fffff,89618c4884fffff,SYNTHETIC_REFERENCE
ATM000342,12.956987,80.299831,Tamil Nadu,Chennai,88618c411bfffff,89618c411a3ffff,SYNTHETIC_REFERENCE
ATM000343,28.563955,77.194858,Uttar Pradesh,Delhi,883da11507fffff,893da11507bffff,SYNTHETIC_REFERENCE
ATM000344,13.128438,80.306407,Unknown,Chennai,88618c498dfffff,89618c498c7ffff,SYNTHETIC_REFERENCE
ATM000345,17.397548,78.459989,Maharashtra,Hyderabad,8860a25865fffff,8960a258653ffff,SYNTHETIC_REFERENCE
ATM000346,18.54402,73.700947,Maharashtra,Pune,886088474dfffff,896088474c7ffff,SYNTHETIC_REFERENCE
ATM000347,18.529532,73.890626,Maharashtra,Pune,8860885063fffff,8960885062fffff,SYNTHETIC_REFERENCE
ATM000348,19.043298,73.023586,Maharashtra,Mumbai,88608bcce5fffff,89608bcdd97ffff,SYNTHETIC_REFERENCE
ATM000349,17.331735,78.457406,Maharashtra,Hyderabad,8860a25a01fffff,8960a25a007ffff,SYNTHETIC_REFERENCE
ATM000350,18.526714,73.834194,Maharashtra,Pune,88608850e3fffff,89608850e2bffff,SYNTHETIC_REFERENCE
ATM000351,22.608339,88.341396,West Bengal,Kolkata,883cf2d4abfffff,893cf2d4ab3ffff,SYNTHETIC_REFERENCE
ATM000352,26.935382,75.827168,Rajasthan,Jaipur,883da20325fffff,893da20324fffff,SYNTHETIC_REFERENCE
ATM000353,18.524593,73.839619,Maharashtra,Pune,88608850e1fffff,89608850e07ffff,SYNTHETIC_REFERENCE
ATM000354,28.724462,77.051288,Uttar Pradesh,Delhi,883da18c41fffff,893da18c41bffff,SYNTHETIC_REFERENCE
ATM000355,19.013949,73.262687,Maharashtra,Mumbai,88608bd8a5fffff,89608bd8acfffff,SYNTHETIC_REFERENCE
ATM000356,18.526426,73.865267,Maharashtra,Pune,8860885039fffff,8960885038fffff,SYNTHETIC_REFERENCE
ATM000357,19.156965,73.073356,Maharashtra,Mumbai,88608b5053fffff,89608b5053bffff,SYNTHETIC_REFERENCE
ATM000358,22.567969,88.356059,West Bengal,Kolkata,883cf2c66bfffff,893cf2c66a3ffff,SYNTHETIC_REFERENCE
ATM000359,26.815059,80.96109,Uttar Pradesh,Lucknow,883d8dcd3dfffff,893d8dcd3cfffff,SYNTHETIC_REFERENCE
ATM000360,22.672871,88.426563,West Bengal,Kolkata,883cf2886bfffff,893cf2886b3ffff,SYNTHETIC_REFERENCE
ATM000361,17.398925,78.445326,Maharashtra,Hyderabad,8860a25867fffff,8960a258667ffff,SYNTHETIC_REFERENCE
ATM000362,18.543777,73.851746,Maharashtra,Pune,88608851ddfffff,89608851dc7ffff,SYNTHETIC_REFERENCE
ATM000363,13.142121,80.26392,Tamil Nadu,Chennai,88618eb265fffff,89618eb2657ffff,SYNTHETIC_REFERENCE
ATM000364,22.566517,88.356069,West Bengal,Kolkata,883cf2c66bfffff,893cf2c66a3ffff,SYNTHETIC_REFERENCE
ATM000365,26.861774,80.931824,Uttar Pradesh,Lucknow,883d8dcf31fffff,893d8dcf30bffff,SYNTHETIC_REFERENCE
ATM000366,17.385398,78.487678,Maharashtra,Hyderabad,8860a25b01fffff,8960a25b007ffff,SYNTHETIC_REFERENCE
ATM000367,26.821944,80.935931,Uttar Pradesh,Lucknow,883d8dcd63fffff,893d8dcd623ffff,SYNTHETIC_REFERENCE
ATM000368,26.831806,80.859656,Uttar Pradesh,Lucknow,883d8dc8c5fffff,893d8dc8c4fffff,SYNTHETIC_REFERENCE
ATM000369,28.700433,77.26265,Uttar Pradesh,Delhi,883da116d3fffff,893da116d33ffff,SYNTHETIC_REFERENCE
ATM000370,19.143234,73.04948,Maharashtra,Mumbai,88608b52bdfffff,89608b52bdbffff,SYNTHETIC_REFERENCE
ATM000371,28.638495,77.148786,Uttar Pradesh,Delhi,883da1175dfffff,893da1175cfffff,SYNTHETIC_REFERENCE
ATM000372,19.067619,72.843242,Maharashtra,Mumbai,88608b0b03fffff,89608b0b02fffff,SYNTHETIC_REFERENCE
ATM000373,18.923671,72.907523,Maharashtra,Mumbai,88608b1ae9fffff,89608b1ae8bffff,SYNTHETIC_REFERENCE
ATM000374,18.500757,73.862311,Maharashtra,Pune,8860885019fffff,89608850197ffff,SYNTHETIC_REFERENCE
ATM000375,18.917848,72.884088,Maharashtra,Mumbai,88608b1a81fffff,89608b1a803ffff,SYNTHETIC_REFERENCE
ATM000376,17.379168,78.497302,Maharashtra,Hyderabad,8860a25b09fffff,8960a25b09bffff,SYNTHETIC_REFERENCE
ATM000377,26.897146,75.718536,Rajasthan,Jaipur,883da21867fffff,893da218677ffff,SYNTHETIC_REFERENCE
ATM000378,19.095874,72.893408,Maharashtra,Mumbai,88608b54cbfffff,89608b54ca7ffff,SYNTHETIC_REFERENCE
ATM000379,26.921647,75.800412,Rajasthan,Jaipur,883da21889fffff,893da218887ffff,SYNTHETIC_REFERENCE
ATM000380,12.893252,77.62006,Karnataka,Bangalore,8861892439fffff,89618924393ffff,SYNTHETIC_REFERENCE
ATM000381,28.571742,77.14173,Uttar Pradesh,Delhi,883da11095fffff,893da110957ffff,SYNTHETIC_REFERENCE
ATM000382,18.470385,73.926804,Maharashtra,Pune,886088526bfffff,896088526bbffff,SYNTHETIC_REFERENCE
ATM000383,18.349076,73.889878,Maharashtra,Pune,886088ce25fffff,896088ce25bffff,SYNTHETIC_REFERENCE
ATM000384,26.908773,75.782939,Rajasthan,Jaipur,883da218ebfffff,893da218eabffff,SYNTHETIC_REFERENCE
ATM000385,23.015099,72.553838,Rajasthan,Ahmedabad,8842ceb595fffff,8942ceb5957ffff,SYNTHETIC_REFERENCE
ATM000386,26.91099,75.784321,Rajasthan,Jaipur,883da218ebfffff,893da218eabffff,SYNTHETIC_REFERENCE
ATM000387,13.024717,77.699977,Karnataka,Bangalore,8861892e25fffff,8961892e24fffff,SYNTHETIC_REFERENCE
ATM000388,28.633407,77.362122,Uttar Pradesh,Delhi,883da1a901fffff,893da1a900fffff,SYNTHETIC_REFERENCE
ATM000389,23.014541,72.620404,Rajasthan,Ahmedabad,8842cea63bfffff,8942cea63b7ffff,SYNTHETIC_REFERENCE
ATM000390,26.903122,75.759801,Rajasthan,Jaipur,883da2183bfffff,893da2183a3ffff,SYNTHETIC_REFERENCE
ATM000391,26.844074,80.956053,Uttar Pradesh,Lucknow,883d8dcd57fffff,893d8dcd57bffff,SYNTHETIC_REFERENCE
ATM000392,13.102106,80.274151,Tamil Nadu,Chennai,88618c48a1fffff,89618c48a0bffff,SYNTHETIC_REFERENCE
ATM000393,17.289647,78.343566,Maharashtra,Hyderabad,8860a251bbfffff,8960a251bafffff,SYNTHETIC_REFERENCE
ATM000394,23.068025,72.519688,Rajasthan,Ahmedabad,8842ceb41bfffff,8942ceb41a3ffff,SYNTHETIC_REFERENCE
ATM000395,17.400668,78.420366,Maharashtra,Hyderabad,8860a2583dfffff,8960a2583cfffff,SYNTHETIC_REFERENCE
ATM000396,26.841483,81.04254,Uttar Pradesh,Lucknow,883d8dcd91fffff,893d8dcd90fffff,SYNTHETIC_REFERENCE
ATM000397,26.89789,75.757901,Rajasthan,Jaipur,883da21831fffff,893da218317ffff,SYNTHETIC_REFERENCE
ATM000398,13.107479,80.291055,Tamil Nadu,Chennai,88618c49d1fffff,89618c49d07ffff,SYNTHETIC_REFERENCE
ATM000399,22.935974,72.595052,Gujarat,Ahmedabad,8842cea541fffff,8942cea5407ffff,SYNTHETIC_REFERENCE
ATM000400,23.002417,72.564251,Rajasthan,Ahmedabad,8842ceb5b3fffff,8942ceb5b37ffff,SYNTHETIC_REFERENCE
ATM000401,28.622691,77.207547,Uttar Pradesh,Delhi,883da1140dfffff,893da1140dbffff,SYNTHETIC_REFERENCE
ATM000402,26.845636,80.947809,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd543ffff,SYNTHETIC_REFERENCE
ATM000403,22.564451,88.218253,West Bengal,Kolkata,883cf2d561fffff,893cf2d5603ffff,SYNTHETIC_REFERENCE
ATM000404,26.898825,75.864354,Rajasthan,Jaipur,883da20121fffff,893da20121bffff,SYNTHETIC_REFERENCE
ATM000405,17.347059,78.633344,Maharashtra,Hyderabad,8860b520bdfffff,8960b52086fffff,SYNTHETIC_REFERENCE
ATM000406,26.913462,75.721165,Rajasthan,Jaipur,883da21847fffff,893da218463ffff,SYNTHETIC_REFERENCE
ATM000407,17.580873,78.510321,Maharashtra,Hyderabad,8860b19541fffff,8960b19540fffff,SYNTHETIC_REFERENCE
ATM000408,19.071231,72.843821,Maharashtra,Mumbai,88608b0b39fffff,89608b0b383ffff,SYNTHETIC_REFERENCE
ATM000409,26.852684,80.935308,Uttar Pradesh,Lucknow,883d8dcd4bfffff,893d8dcd4a3ffff,SYNTHETIC_REFERENCE
ATM000410,19.083479,72.86986,Maharashtra,Mumbai,88608b0b67fffff,89608b0b66fffff,SYNTHETIC_REFERENCE
ATM000411,17.371631,78.440227,Maharashtra,Hyderabad,8860a25843fffff,8960a25843bffff,SYNTHETIC_REFERENCE
ATM000412,26.855176,80.953358,Uttar Pradesh,Lucknow,883d8dcd51fffff,893d8dcd517ffff,SYNTHETIC_REFERENCE
ATM000413,26.86966,80.948983,Uttar Pradesh,Lucknow,883d8dcc6dfffff,893d8dcc6cbffff,SYNTHETIC_REFERENCE
ATM000414,22.557436,88.414507,West Bengal,Kolkata,883cf2c6e1fffff,893cf2c6e1bffff,SYNTHETIC_REFERENCE
ATM000415,18.515316,73.873151,Maharashtra,Pune,8860885003fffff,89608850033ffff,SYNTHETIC_REFERENCE
ATM000416,13.082886,80.267272,Tamil Nadu,Chennai,88618c4887fffff,89618c48873ffff,SYNTHETIC_REFERENCE
ATM000417,13.065861,77.526662,Karnataka,Bangalore,8860145937fffff,89601459373ffff,SYNTHETIC_REFERENCE
ATM000418,17.3584,78.437915,Maharashtra,Hyderabad,8860a25a37fffff,8960a25a36bffff,SYNTHETIC_REFERENCE
ATM000419,18.527178,73.85092,Maharashtra,Pune,88608850edfffff,89608850ecbffff,SYNTHETIC_REFERENCE
ATM000420,23.033815,72.577361,Rajasthan,Ahmedabad,8842cea64bfffff,8942cea64bbffff,SYNTHETIC_REFERENCE
ATM000421,23.023438,72.569345,Rajasthan,Ahmedabad,8842cea64dfffff,8942cea64cbffff,SYNTHETIC_REFERENCE
ATM000422,22.847626,72.461823,Gujarat,Ahmedabad,8842cea12bfffff,8942cea12a3ffff,SYNTHETIC_REFERENCE
ATM000423,19.116805,72.822837,Maharashtra,Mumbai,88608b0907fffff,89608b09077ffff,SYNTHETIC_REFERENCE
ATM000424,13.171375,80.308346,Unknown,Chennai,88618e8691fffff,89618e86917ffff,SYNTHETIC_REFERENCE
ATM000425,19.067086,72.871239,Maharashtra,Mumbai,88608b0b6bfffff,89608b0b6a3ffff,SYNTHETIC_REFERENCE
ATM000426,22.680678,88.442031,West Bengal,Kolkata,883cf28809fffff,893cf288097ffff,SYNTHETIC_REFERENCE
ATM000427,13.036679,80.184518,Tamil Nadu,Chennai,88618c4c29fffff,89618c4c297ffff,SYNTHETIC_REFERENCE
ATM000428,26.934081,75.763446,Rajasthan,Jaipur,883da21aa7fffff,893da21aa73ffff,SYNTHETIC_REFERENCE
ATM000429,17.351494,78.483136,Maharashtra,Hyderabad,8860a25a65fffff,8960a25a64fffff,SYNTHETIC_REFERENCE
ATM000430,28.59657,77.253386,Uttar Pradesh,Delhi,883da115ddfffff,893da115dc3ffff,SYNTHETIC_REFERENCE
